"";"zoning";"coded_systemload";"loadunitcap";"throughput";"prediction";"low.bootstrap";"up.bootstrap";"low.analytical";"up.analytical"
1411;"FIFO";-0.361111111111111;2.84722222222222;6674.25475039493;6674.25475039493;6537;6813;6628.1543630448;6694.67582386381
1484;"FIFO";-0.361111111111111;2.94444444444444;6677.08832273587;6677.08832273587;6538;6814;6634.31438124743;6700.63101266358
1557;"FIFO";-0.361111111111111;3.04166666666667;6679.79921293453;6679.79921293453;6542;6820;6640.3123678684;6706.48432731444
1630;"FIFO";-0.361111111111111;3.13888888888889;6682.38727060994;6682.38727060994;6544;6823;6646.15204170365;6712.23132603412
1703;"FIFO";-0.361111111111111;3.23611111111111;6684.85235215689;6684.85235215689;6548;6823;6651.83696702165;6717.86773729214
1776;"FIFO";-0.361111111111111;3.33333333333333;6687.19432075933;6687.19432075933;6547;6826;6657.370519776;6723.38949366958
1849;"FIFO";-0.361111111111111;3.43055555555556;6689.41304640287;6689.41304640287;6551;6827;6662.75586011302;6728.79275942144
1922;"FIFO";-0.361111111111111;3.52777777777778;6691.50840588692;6691.50840588692;6551;6829;6667.99591075106;6734.07395216651
1995;"FIFO";-0.361111111111111;3.625;6693.48028283605;6693.48028283605;6554;6831;6673.0933406134;6739.22975932142
2068;"FIFO";-0.361111111111111;3.72222222222222;6695.32856771078;6695.32856771078;6554;6834;6678.05055298436;6744.25715001031
2141;"FIFO";-0.361111111111111;3.81944444444444;6697.05315781776;6697.05315781776;6561;6836;6682.86967740978;6749.15338322827
2214;"FIFO";-0.361111111111111;3.91666666666667;6698.65395731913;6698.65395731913;6558;6839;6687.55256456894;6753.91601303198
2287;"FIFO";-0.361111111111111;4.01388888888889;6700.13087724158;6700.13087724158;6561;6836;6692.10078338781;6758.54289148706
2360;"FIFO";-0.361111111111111;4.11111111111111;6701.48383548451;6701.48383548451;6559;6841;6696.51561973291;6763.03217003343
2433;"FIFO";-0.361111111111111;4.20833333333333;6702.71275682759;6702.71275682759;6560;6844;6700.79807610869;6767.38229984558
2506;"FIFO";-0.361111111111111;4.30555555555556;6703.81757293779;6703.81757293779;6565;6844;6704.94887187267;6771.59203167302
2579;"FIFO";-0.361111111111111;4.40277777777778;6704.79822237578;6704.79822237578;6564;6845;6708.96844357689;6775.66041555332
2652;"FIFO";-0.361111111111111;4.5;6705.65465060141;6705.65465060141;6564;6848;6712.85694513612;6779.58680069625
2725;"FIFO";-0.361111111111111;4.59722222222222;6706.38680997903;6706.38680997903;6565;6845;6716.61424761468;6783.37083574793
2798;"FIFO";-0.361111111111111;4.69444444444445;6706.99465978165;6706.99465978165;6567;6846;6720.23993851176;6787.01246955468
2871;"FIFO";-0.361111111111111;4.79166666666667;6707.47816619497;6707.47816619497;6568;6847;6723.73332051224;6790.51195245974
2944;"FIFO";-0.361111111111111;4.88888888888889;6707.83730232029;6707.83730232029;6568;6847;6727.09340975722;6793.86983807843
3017;"FIFO";-0.361111111111111;4.98611111111111;6708.07204817717;6708.07204817717;6565;6848;6730.3189337775;6797.08698540902
3090;"FIFO";-0.361111111111111;5.08333333333333;6708.18239070516;6708.18239070516;6567;6847;6733.40832932416;6800.16456104431
3163;"FIFO";-0.361111111111111;5.18055555555556;6708.16832376509;6708.16832376509;6569;6849;6736.35974042657;6803.1040411545
3236;"FIFO";-0.361111111111111;5.27777777777778;6708.02984813961;6708.02984813961;6567;6847;6739.17101710577;6805.90721281273
3309;"FIFO";-0.361111111111111;5.375;6707.76697153314;6707.76697153314;6571;6847;6741.83971527165;6808.57617413513
3382;"FIFO";-0.361111111111111;5.47222222222222;6707.37970857109;6707.37970857109;6569;6846;6744.36309842974;6811.11333260963
3455;"FIFO";-0.361111111111111;5.56944444444445;6706.86808079863;6706.86808079863;6568;6845;6746.73814191267;6813.52140089823
3528;"FIFO";-0.361111111111111;5.66666666666667;6706.23211667853;6706.23211667853;6568;6846;6748.96154042337;6815.80338932592
3601;"FIFO";-0.361111111111111;5.76388888888889;6705.47185158864;6705.47185158864;6567;6845;6751.02971971991;6817.9625942262
3674;"FIFO";-0.361111111111111;5.86111111111111;6704.58732781858;6704.58732781858;6568;6848;6752.93885327161;6820.00258131331
3747;"FIFO";-0.361111111111111;5.95833333333333;6703.57859456582;6703.57859456582;6563;6843;6754.68488465775;6821.92716331065
3820;"FIFO";-0.361111111111111;6.05555555555556;6702.44570793107;6702.44570793107;6566;6843;6756.26355634628;6823.74037119688
3893;"FIFO";-0.361111111111111;6.15277777777778;6701.1887309132;6701.1887309132;6563;6843;6757.67044527173;6825.44641865155
3966;"FIFO";-0.361111111111111;6.25;6699.80773340324;6699.80773340324;6559;6841;6758.90100531847;6827.04965959306
4039;"FIFO";-0.361111111111111;6.34722222222222;6698.30279217805;6698.30279217805;6558;6836;6759.95061641681;6828.55453910276
4112;"FIFO";-0.361111111111111;6.44444444444445;6696.67399089311;6696.67399089311;6556;6837;6760.81463948732;6829.96553849821
4185;"FIFO";-0.361111111111111;6.54166666666667;6694.92142007481;6694.92142007481;6556;6836;6761.48847596233;6831.28711582826
4258;"FIFO";-0.361111111111111;6.63888888888889;6693.04517711208;6693.04517711208;6551;6830;6761.96763011541;6832.5236435578
4331;"FIFO";-0.361111111111111;6.73611111111111;6691.0453662473;6691.0453662473;6549;6834;6762.2477720032;6833.67934563875
4404;"FIFO";-0.361111111111111;6.83333333333333;6688.92209856676;6688.92209856676;6549;6833;6762.32479852724;6834.75823645917
4477;"FIFO";-0.361111111111111;6.93055555555556;6686.67549199026;6686.67549199026;6542;6826;6762.19489001329;6835.76406427283
4550;"FIFO";-0.361111111111111;7.02777777777778;6684.30567126025;6684.30567126025;6543;6827;6761.85455981574;6836.70026160262
4623;"FIFO";-0.361111111111111;7.125;6681.81276793029;6681.81276793029;6539;6821;6761.30069479012;6837.56990477301
4696;"FIFO";-0.361111111111111;7.22222222222222;6679.19692035292;6679.19692035292;6536;6820;6760.53058501631;6838.37568419123
4769;"FIFO";-0.361111111111111;7.31944444444445;6676.45827366672;6676.45827366672;6537;6819;6759.54194183462;6839.11988631273
4842;"FIFO";-0.361111111111111;7.41666666666667;6673.59697978306;6673.59697978306;6532;6820;6758.33290400755;6839.80438747997
4915;"FIFO";-0.361111111111111;7.51388888888889;6670.61319737196;6670.61319737196;6528;6811;6756.90203254772;6840.43065909265
4988;"FIFO";-0.361111111111111;7.61111111111111;6667.50709184743;6667.50709184743;6523;6813;6755.24829538627;6840.99978293635
5061;"FIFO";-0.361111111111111;7.70833333333333;6664.27883535218;6664.27883535218;6523;6811;6753.3710435313;6841.51247501847
5134;"FIFO";-0.361111111111111;7.80555555555556;6660.92860674183;6660.92860674183;6515;6806;6751.26998065766;6841.96911597209
5207;"FIFO";-0.361111111111111;7.90277777777778;6657.45659156818;6657.45659156818;6510;6802;6748.94512816817;6842.36978598554
5280;"FIFO";-0.361111111111111;8;6653.86298206233;6653.86298206233;6509;6801;6746.39678770098;6842.71430228504
25;"FIFO";-0.333333333333333;1;6602.5238304662;6602.5238304662;6461;6744;6477.96736253364;6569.60674725694
98;"FIFO";-0.333333333333333;1.09722222222222;6607.66743494295;6607.66743494295;6468;6749;6487.7734896581;6576.80229641496
171;"FIFO";-0.333333333333333;1.19444444444444;6612.69240590926;6612.69240590926;6474;6757;6497.37835940308;6583.9518024432
244;"FIFO";-0.333333333333333;1.29166666666667;6617.59846669121;6617.59846669121;6477;6758;6506.7810733107;6591.05515599926
317;"FIFO";-0.333333333333333;1.38888888888889;6622.38534702537;6622.38534702537;6485;6761;6515.98101606777;6598.11197866751
390;"FIFO";-0.333333333333333;1.48611111111111;6627.0527830837;6627.0527830837;6489;6764;6524.97789229083;6605.12158627404
463;"FIFO";-0.333333333333333;1.58333333333333;6631.60051749766;6631.60051749766;6490;6772;6533.77176029093;6612.08295522007
536;"FIFO";-0.333333333333333;1.68055555555556;6636.02829938202;6636.02829938202;6500;6774;6542.36306085541;6618.99469379724
609;"FIFO";-0.333333333333333;1.77777777777778;6640.33588435778;6640.33588435778;6502;6779;6550.75263906779;6625.85502046327
682;"FIFO";-0.333333333333333;1.875;6644.52303457472;6644.52303457472;6506;6784;6558.94175734366;6632.66175090042
755;"FIFO";-0.333333333333333;1.97222222222222;6648.5895187333;6648.5895187333;6508;6788;6566.93209820202;6639.41229533697
828;"FIFO";-0.333333333333333;2.06944444444444;6652.53511210589;6652.53511210589;6516;6791;6574.72575580609;6646.10366709785
901;"FIFO";-0.333333333333333;2.16666666666667;6656.35959655756;6656.35959655756;6519;6798;6582.32521595636;6652.73250270168
974;"FIFO";-0.333333333333333;2.26388888888889;6660.06276056614;6660.06276056614;6522;6797;6589.73332493581;6659.29509310419
1047;"FIFO";-0.333333333333333;2.36111111111111;6663.6443992416;6663.6443992416;6524;6799;6596.95324831603;6665.78742497918
1120;"FIFO";-0.333333333333333;2.45833333333333;6667.10431434517;6667.10431434517;6528;6806;6603.988421451;6672.20523031064
1193;"FIFO";-0.333333333333333;2.55555555555556;6670.44231430745;6670.44231430745;6530;6807;6610.84249384358;6678.54404211025
1266;"FIFO";-0.333333333333333;2.65277777777778;6673.65821424618;6673.65821424618;6533;6812;6617.51926982584;6684.79925382017
1339;"FIFO";-0.333333333333333;2.75;6676.75183598322;6676.75183598322;6540;6815;6624.02264803051;6690.96617992262
1412;"FIFO";-0.333333333333333;2.84722222222222;6679.7230080611;6679.7230080611;6540;6820;6630.3565619671;6697.04011544356
1485;"FIFO";-0.333333333333333;2.94444444444444;6682.5715657588;6682.5715657588;6545;6820;6636.52492369034;6703.01639236281
1558;"FIFO";-0.333333333333333;3.04166666666667;6685.29735110698;6685.29735110698;6548;6827;6642.53157211534;6708.89043137523
1631;"FIFO";-0.333333333333333;3.13888888888889;6687.90021290257;6687.90021290257;6548;6828;6648.38022705518;6714.65778792876
1704;"FIFO";-0.333333333333333;3.23611111111111;6690.38000672279;6690.38000672279;6548;6829;6654.07444957974;6720.31419193892
1777;"FIFO";-0.333333333333333;3.33333333333333;6692.73659493845;6692.73659493845;6554;6834;6659.61760886738;6725.85558100951
1850;"FIFO";-0.333333333333333;3.43055555555556;6694.96984672674;6694.96984672674;6556;6832;6665.01285536386;6731.27812734413
1923;"FIFO";-0.333333333333333;3.52777777777778;6697.07963808325;6697.07963808325;6558;6837;6670.26309979354;6736.57825880395
1996;"FIFO";-0.333333333333333;3.625;6699.06585183356;6699.06585183356;6559;6839;6675.37099738295;6741.75267475157
2069;"FIFO";-0.333333333333333;3.72222222222222;6700.92837764397;6700.92837764397;6561;6839;6680.33893655136;6746.79835742627
2142;"FIFO";-0.333333333333333;3.81944444444444;6702.66711203181;6702.66711203181;6565;6842;6685.16903128216;6751.7125796368
2215;"FIFO";-0.333333333333333;3.91666666666667;6704.28195837496;6704.28195837496;6568;6841;6689.86311640008;6756.49290954673
2288;"FIFO";-0.333333333333333;4.01388888888889;6705.77282692081;6705.77282692081;6566;6845;6694.42274502637;6761.13721328023
2361;"FIFO";-0.333333333333333;4.11111111111111;6707.13963479464;6707.13963479464;6567;6847;6698.84918755582;6765.64365600446
2434;"FIFO";-0.333333333333333;4.20833333333333;6708.38230600717;6708.38230600717;6568;6849;6703.14343158497;6770.01070205891
2507;"FIFO";-0.333333333333333;4.30555555555556;6709.50077146168;6709.50077146168;6571;6849;6707.30618231331;6774.23711461038
2580;"FIFO";-0.333333333333333;4.40277777777778;6710.49496896049;6710.49496896049;6571;6850;6711.3378630326;6778.3219552179
2653;"FIFO";-0.333333333333333;4.5;6711.36484321053;6711.36484321053;6572;6853;6715.23861541231;6782.2645836002
2726;"FIFO";-0.333333333333333;4.59722222222222;6712.11034582869;6712.11034582869;6574;6851;6719.00829937834;6786.06465780786
2799;"FIFO";-0.333333333333333;4.69444444444445;6712.73143534605;6712.73143534605;6574;6851;6722.6464924703;6789.72213491539
2872;"FIFO";-0.333333333333333;4.79166666666667;6713.22807721201;6713.22807721201;6571;6852;6726.15248864839;6793.23727226239
2945;"FIFO";-0.333333333333333;4.88888888888889;6713.60024379726;6713.60024379726;6572;6853;6729.52529660594;6796.61062918636
3018;"FIFO";-0.333333333333333;4.98611111111111;6713.84791439646;6713.84791439646;6573;6849;6732.76363773318;6799.84306910397
3091;"FIFO";-0.333333333333333;5.08333333333333;6713.97107523015;6713.97107523015;6576;6852;6735.86594396521;6802.93576170499
3164;"FIFO";-0.333333333333333;5.18055555555556;6713.96971944595;6713.96971944595;6576;6854;6738.830355844;6805.8901849317
3237;"FIFO";-0.333333333333333;5.27777777777778;6713.84384711933;6713.84384711933;6571;6854;6741.65472121863;6808.70812631747
3310;"FIFO";-0.333333333333333;5.375;6713.59346525347;6713.59346525347;6575;6853;6744.33659510852;6811.39168316109
3383;"FIFO";-0.333333333333333;5.47222222222222;6713.21858777869;6713.21858777869;6573;6853;6746.87324134974;6813.94326091621
3456;"FIFO";-0.333333333333333;5.56944444444445;6712.71923555115;6712.71923555115;6570;6855;6749.26163673306;6816.36556908717
3529;"FIFO";-0.333333333333333;5.66666666666667;6712.09543635086;6712.09543635086;6572;6852;6751.498478414;6818.66161385125
3602;"FIFO";-0.333333333333333;5.76388888888889;6711.3472248792;6711.3472248792;6572;6852;6753.58019541785;6820.83468658413
3675;"FIFO";-0.333333333333333;5.86111111111111;6710.47464275561;6710.47464275561;6572;6853;6755.50296506381;6822.88834746447
3748;"FIFO";-0.333333333333333;5.95833333333333;6709.47773851376;6709.47773851376;6573;6851;6757.26273507547;6824.82640339042
3821;"FIFO";-0.333333333333333;6.05555555555556;6708.35656759713;6708.35656759713;6570;6848;6758.85525201542;6826.65287957022
3894;"FIFO";-0.333333333333333;6.15277777777778;6707.11119235373;6707.11119235373;6568;6850;6760.27609646733;6828.3719843638
3967;"FIFO";-0.333333333333333;6.25;6705.74168203043;6705.74168203043;6567;6845;6761.5207250822;6829.98806725783
4040;"FIFO";-0.333333333333333;6.34722222222222;6704.24811276652;6704.24811276652;6562;6845;6762.58451921369;6831.50557025087
4113;"FIFO";-0.333333333333333;6.44444444444445;6702.63056758656;6702.63056758656;6560;6843;6763.46283940132;6832.92897338782
4186;"FIFO";-0.333333333333333;6.54166666666667;6700.8891363929;6700.8891363929;6559;6840;6764.15108446051;6834.26273568672
4259;"FIFO";-0.333333333333333;6.63888888888889;6699.0239159571;6699.0239159571;6558;6838;6764.644753443;6835.5112331927
4332;"FIFO";-0.333333333333333;6.73611111111111;6697.03500991119;6697.03500991119;6556;6839;6764.93950830545;6836.67869632225
4405;"FIFO";-0.333333333333333;6.83333333333333;6694.92252873789;6694.92252873789;6554;6838;6765.03123482389;6837.76914896017
4478;"FIFO";-0.333333333333333;6.93055555555556;6692.68658976051;6692.68658976051;6552;6834;6764.91609917262;6838.78635188939
4551;"FIFO";-0.333333333333333;7.02777777777778;6690.32731713204;6690.32731713204;6547;6830;6764.590597686;6839.73375303736
4624;"FIFO";-0.333333333333333;7.125;6687.84484182364;6687.84484182364;6547;6831;6764.05159764203;6840.61444669765
4697;"FIFO";-0.333333333333333;7.22222222222222;6685.2393016126;6685.2393016126;6546;6826;6763.29636743256;6841.43114336406
4770;"FIFO";-0.333333333333333;7.31944444444445;6682.51084106949;6682.51084106949;6540;6824;6762.32259515214;6842.18615114379
4843;"FIFO";-0.333333333333333;7.41666666666667;6679.65961154485;6679.65961154485;6534;6822;6761.12839537858;6842.88136897726
4916;"FIFO";-0.333333333333333;7.51388888888889;6676.68577115525;6676.68577115525;6536;6818;6759.71230464302;6843.51829116676
4989;"FIFO";-0.333333333333333;7.61111111111111;6673.58948476853;6673.58948476853;6530;6819;6758.07326672057;6844.09802208255
5062;"FIFO";-0.333333333333333;7.70833333333333;6670.37092398872;6670.37092398872;6526;6818;6756.21060935506;6844.62129943309
5135;"FIFO";-0.333333333333333;7.80555555555556;6667.03026714011;6667.03026714011;6526;6810;6754.12401433033;6845.08852418719
5208;"FIFO";-0.333333333333333;7.90277777777778;6663.56769925076;6663.56769925076;6522;6810;6751.81348291097;6845.49979512453
5281;"FIFO";-0.333333333333333;8;6659.98341203553;6659.98341203553;6515;6806;6749.2792986195;6845.85494604844
26;"FIFO";-0.305555555555556;1;6607.55929273971;6607.55929273971;6465;6748;6479.89393255806;6571.44032589522
99;"FIFO";-0.305555555555556;1.09722222222222;6612.71935144374;6612.71935144374;6475;6755;6489.70803994986;6578.6575596373
172;"FIFO";-0.305555555555556;1.19444444444444;6617.76070524408;6617.76070524408;6476;6757;6499.32064558724;6585.82898692171
245;"FIFO";-0.305555555555556;1.29166666666667;6622.68307657932;6622.68307657932;6483;6762;6508.73086708998;6592.954480626
318;"FIFO";-0.305555555555556;1.38888888888889;6627.48619430137;6627.48619430137;6488;6769;6517.93811000959;6600.03363976412
391;"FIFO";-0.305555555555556;1.48611111111111;6632.16979370044;6632.16979370044;6493;6773;6526.94210463268;6607.06575278291
464;"FIFO";-0.305555555555556;1.58333333333333;6636.73361652928;6636.73361652928;6498;6776;6535.74293955842;6614.04976408313
537;"FIFO";-0.305555555555556;1.68055555555556;6641.17741102695;6641.17741102695;6500;6777;6544.34109006501;6620.98424575034
610;"FIFO";-0.305555555555556;1.77777777777778;6645.50093194194;6645.50093194194;6504;6787;6552.73743928037;6627.86737647966
683;"FIFO";-0.305555555555556;1.875;6649.70394055478;6649.70394055478;6511;6793;6560.93329034952;6634.69692950318
756;"FIFO";-0.305555555555556;1.97222222222222;6653.78620469994;6653.78620469994;6517;6791;6568.93036815331;6641.47027096403
829;"FIFO";-0.305555555555556;2.06944444444444;6657.74749878722;6657.74749878722;6519;6795;6576.73080966863;6648.18436964786
902;"FIFO";-0.305555555555556;2.16666666666667;6661.58760382259;6661.58760382259;6523;6799;6584.33714272354;6654.83581831797
975;"FIFO";-0.305555555555556;2.26388888888889;6665.30630742832;6665.30630742832;6527;6805;6591.75225362647;6661.42086617485
1048;"FIFO";-0.305555555555556;2.36111111111111;6668.90340386246;6668.90340386246;6533;6809;6598.97934485628;6667.93546125346
1121;"FIFO";-0.305555555555556;2.45833333333333;6672.378694038;6672.378694038;6534;6813;6606.02188460818;6674.37530096325
1194;"FIFO";-0.305555555555556;2.55555555555556;6675.73198554113;6675.73198554113;6539;6815;6612.88355043202;6680.73588853428
